1000 10000
10003 3541 18091 7219
4626 5453 9059 16345
10958 5508 17107 17672
5395 19551 8259 19986
158 13141 2554 16283
19081 5022 19729 11683
6603 15168 18295 18640
9143 18339 15913 19727
13878 19182 15666 19243
10019 11319 12724 12288
5019 18205 6541 18632
762 12455 5930 14409
14444 15308 18616 16664
2828 10543 17293 17007
14213 17250 16453 19857
7689 4529 19101 15309
1718 6526 11377 13368
12342 8166 12622 8385
12457 4330 14190 5223
18949 3983 19407 9581
9990 8992 16706 12716
16420 17596 19570 19433
614 11789 13743 15758
14274 5195 19520 12368
12612 5281 16575 11117
19261 10279 19745 14963
15733 446 18260 5399
5084 14753 14711 17180
18402 3646 18771 9366
19612 14938 19940 19912
9217 17959 16018 19510
8517 16923 12875 18679
7063 14434 14258 19985
8837 2096 16321 9636
10531 3621 11731 4986
6263 6844 17548 11591
17882 5734 19898 11224
8382 6390 11727 15461
17093 18583 17505 18604
1425 16570 13357 17420
4757 15245 10601 15577
3403 5929 7442 17566
18981 12828 19035 13519
17207 2460 18399 16557
13507 10748 17603 14999
15257 858 17073 8406
16787 12568 19080 15011
15701 9400 16301 10028
8104 9087 10285 10439
5913 3869 16790 7293
14872 2040 15586 7983
8503 6761 17826 9252
4080 12407 5534 14144
18248 14561 18427 19144
6638 5879 9265 13422
16752 1019 18010 7116
2944 5882 14635 14529
1925 97 2582 10621
12908 17085 18975 18431
12191 16250 15803 17235
59 8506 16794 11867
5787 185 6933 15570
1567 10455 2239 19377
15803 2429 17169 17223
3974 7195 9689 19259
14559 2723 19810 14414
6231 2338 15239 9612
1821 16794 2871 18151
13489 4168 17511 8737
11945 1897 12707 12622
2838 3319 5352 10644
5441 11788 19823 15096
12315 11840 14981 16287
18225 15843 18646 16978
13668 15646 15292 15674
18686 7184 19832 16598
17616 12762 18744 19298
13304 9878 18610 10943
9835 8409 13332 18189
6258 1655 15225 18366
1777 926 6359 5108
2612 8592 10835 17359
6666 15450 13852 18399
5701 6134 15572 7400
13809 15812 19438 19644
12522 4399 12890 11606
15848 8193 16199 19190
19463 10114 19983 16267
15056 9421 15071 10964
761 11264 3776 14433
14589 15085 19665 19078
18791 2911 19952 10292
10999 1501 19196 6498
10435 1449 13037 9001
2195 12765 12302 15846
16234 4216 19250 9745
13166 8175 13804 13634
19791 17942 19842 19129
11199 14097 17334 17794
19546 17330 19916 18784
9746 1218 9861 9957
5028 6619 13476 11173
13313 6999 15675 7827
12594 5343 15266 13195
1695 13676 2327 19899
18444 11915 19178 16593
10927 4769 12848 18111
17511 10051 19700 14945
13952 7216 14783 16559
12748 11302 18330 12634
5659 12336 6284 13469
9985 19720 16197 19727
2212 15259 9335 17720
14837 14969 18299 17057
8348 10442 14370 16571
1168 891 2572 13378
1388 13599 5144 15088
2540 7385 10478 8149
956 15715 4393 18310
11398 17671 18324 18313
2318 12141 3453 14781
9976 15389 13861 15648
3832 8536 19708 11063
16449 4925 18279 5342
11751 8566 14516 13931
15917 11696 17906 14845
14830 7255 17695 13255
2100 3721 18305 18751
14972 19252 18250 19416
8828 16333 19768 18678
11321 3638 13750 5526
2266 2280 18111 19384
12247 17808 12294 18544
15656 19766 16772 19793
838 10487 2957 10919
3293 18545 9969 19252
10884 10451 12790 16902
2997 18110 6970 19420
14164 2327 15934 6208
5179 13078 14427 13988
19687 3932 19841 13607
14418 16574 15591 17851
7363 656 8562 2565
15897 6703 19987 18807
91 17036 4008 19750
17568 3028 17755 11315
12018 3089 19564 11331
18984 10309 19037 10846
564 10096 8811 14420
2553 10786 3307 11040
15550 15201 16473 19778
12516 6529 15116 7179
32 17462 4342 19180
14423 12771 16545 13918
3732 17117 9906 18066
9705 10452 19101 13571
7026 14846 9959 17387
10952 9508 18500 12660
7586 17999 17038 18694
3311 15396 12087 16958
2191 7263 17485 12058
9121 8282 14800 16818
3913 13677 15089 13769
6565 18664 10237 19534
12880 10571 17557 15910
12659 1167 15285 11492
967 2027 17546 12543
9214 19610 11946 19745
18498 15183 18640 18635
15327 1673 16199 8725
6762 60 13955 15636
16066 7915 19379 9235
4668 3095 11869 18022
19198 10962 19408 13827
11370 575 14919 8582
1118 1156 11001 7364
18172 831 18999 1936
18632 7359 18742 12685
18207 13869 18615 15016
8853 448 14764 15416
6735 18372 12554 18799
17567 17512 19155 18811
19503 11849 19769 13963
3034 14484 13062 16525
2992 12460 10123 13777
2123 7372 6940 7500
14183 4469 16443 13852
12872 8520 18328 15597
19399 9087 19585 11016
15134 11755 19452 18458
11593 939 15797 3592
5694 4065 13540 4959
3774 10516 8452 17123
19477 2078 19597 7324
2940 8615 10316 11741
773 3364 3663 11198
7832 17995 8938 18780
163 11373 16520 18833
3281 5485 12596 12296
16107 6730 16246 15049
1650 6526 13760 6957
10795 10787 12118 16269
16382 17711 16949 17939
3730 19904 14543 19995
9567 9123 17484 17403
10127 17531 11192 19143
2488 17161 5092 19383
16562 17661 17062 17800
4236 2669 6250 9085
5946 5829 13877 18550
1772 18233 7987 18597
5670 1435 7978 9542
375 4182 5848 10143
7857 6470 17107 17135
4054 18454 6167 19357
9793 16513 12211 18543
9340 11210 14950 19345
943 1360 4861 9714
14874 15032 19258 18772
1043 13527 4404 16507
17455 10190 18714 12762
18657 19510 19714 19559
13020 9415 19869 15966
10945 1292 18758 16840
17630 6917 18875 9984
19009 9082 19084 13005
13399 8178 14518 19482
2981 4237 16262 17311
14235 6223 18718 18942
3291 3381 16022 17050
12294 1621 17176 10008
14972 13756 19217 13888
3009 1893 10833 17867
1673 14463 13875 17633
7829 2974 11543 11784
2647 4571 5180 18648
14129 18025 19879 18997
16361 7899 19410 14436
8650 16305 18746 17928
1614 7504 2409 8469
2005 17887 16259 19287
19186 11582 19237 15195
5386 11597 9177 13609
8300 8781 19939 14035
6160 7622 9649 9824
11365 18341 16524 18922
6490 19437 19281 19526
3770 497 7672 18075
15729 16109 17137 19478
15782 1551 18669 8939
8497 12019 16543 19186
3989 18970 9579 19116
3518 2484 15846 17298
682 6346 17469 16724
1128 8030 18144 13132
2141 5940 8868 15187
19150 8223 19278 16400
16527 18651 19630 18872
13021 16574 14098 19198
4718 17377 11940 18847
6526 4272 10103 19317
749 3816 18303 18382
5536 15957 7707 19375
14407 558 16207 11358
19333 16030 19682 18328
8602 3292 16573 12882
15188 18122 19952 19416
13217 13871 19264 15219
7605 19130 8697 19863
863 4169 16762 19728
6463 265 7762 7782
1778 1004 19979 10260
16341 5217 17473 12473
6588 9693 17428 11788
10218 19992 18747 19994
19591 6947 19748 16418
9204 19010 14106 19519
17916 9467 17928 15280
9483 145 16407 13090
16188 19000 19273 19712
9658 9196 9888 16151
7169 5764 13343 9990
3170 17064 16261 18508
15448 759 16418 13094
11621 18674 17015 19681
15533 11275 16228 12672
17028 6082 18086 16779
16595 16385 16629 16512
15294 19062 16600 19712
12624 11593 18246 13245
396 2546 19775 8198
14074 7782 18073 16314
12944 2072 18656 15599
10768 16054 15913 18298
15545 10406 17623 17674
1933 15272 17414 16200
9951 11906 15352 14782
871 17501 1212 19528
17401 3285 19170 8177
11425 7850 12191 16612
4 5759 6864 18372
8247 11200 9770 15742
11043 11392 13403 18234
1822 10987 3627 14607
3942 17707 15398 18366
17667 15836 18297 17925
19532 13704 19610 14490
15964 14369 17038 15805
3441 7307 5489 19272
3761 2869 19446 3135
7791 11973 15785 19354
659 1817 16526 8202
2223 9690 4134 16835
18358 16351 19064 19326
4759 3109 14674 18888
11079 10303 14535 19464
18872 3514 19623 13564
11969 419 18036 2087
4950 660 19881 3959
1650 2342 5993 13847
14567 19396 18222 19756
18502 4807 18721 16926
11411 15829 18875 16635
10180 16433 13651 17079
3028 11046 13620 11818
14070 7748 19974 16706
6824 12244 6922 17005
9962 3860 16695 7058
3198 8429 14764 8870
16631 2894 17210 4633
13484 11759 13762 12668
10841 928 16901 11705
1803 15933 12120 19437
9274 2576 12126 6775
15033 706 19106 5160
10832 13015 12252 13998
19103 13096 19609 18261
18735 18819 19964 19109
7256 10501 13513 14339
12697 17005 18989 17882
3628 4597 15664 15868
3226 12861 18884 15453
3413 2055 16240 2563
18805 5099 19045 9735
3770 2099 10002 3692
12324 19160 13583 19452
9880 5174 12533 7521
4882 2839 17834 10208
2615 6003 14144 7084
10622 9415 11393 17284
10101 6829 10416 12386
2688 6723 16265 18789
5588 1741 16938 15905
12081 12136 14065 19277
14105 10764 19368 19223
9660 19630 9950 19795
11432 5928 17917 14405
18781 6563 19700 17229
12142 8402 15385 8783
16238 5430 17574 6556
17060 621 17750 12106
15667 828 17742 15566
9451 13822 11791 14106
3181 2708 6631 7658
8806 7997 10206 16529
3203 11550 16265 19286
1339 18700 19292 19050
4106 11867 12953 17083
15181 14310 16905 15874
4405 9691 8270 18033
527 2694 7114 5406
10510 2967 17347 9146
16931 1652 19328 14034
8562 17150 11529 18263
3545 3544 13315 16959
6165 14189 10194 19580
10769 19313 16080 19826
16303 6911 17865 17124
7144 10524 12661 19574
18746 11168 19020 16413
7729 11928 15066 14740
14989 15811 16875 16065
8497 8654 9844 19734
6736 15471 9171 16678
7361 4174 14079 19446
2411 9934 13933 16876
14230 5326 17359 9649
17575 10920 19344 15406
19574 9240 19859 16914
164 18382 6704 18624
14910 772 16079 18633
10933 19254 12145 19473
576 17596 879 19661
2353 18748 16396 18761
12511 6174 19358 16978
6872 17866 19524 19221
12874 7052 15594 13720
12145 11750 14404 13596
17873 9432 17965 13773
1747 15963 10966 17498
76 11389 4715 15250
5194 16142 18282 18854
5970 9942 9815 14440
9465 17231 11571 17910
13892 8929 17891 9303
17407 9694 19206 18964
6269 9038 18153 18454
1704 18486 12868 19628
5301 4832 17522 18336
7459 1632 9523 15349
16365 11056 16460 13221
11666 9486 18317 9779
13524 18017 13654 19010
16797 3045 17114 17060
8631 4391 10461 19578
11336 3503 15193 12786
1460 11802 19400 19983
11001 10124 19873 17991
9380 9611 14841 13576
9400 16266 13987 17534
828 15767 10880 16529
10264 6305 12819 19580
15471 2260 17826 16766
12585 4484 18407 4835
11133 5433 16618 15271
19808 5846 19970 8405
19110 12510 19197 16043
5564 10578 18077 19885
17150 4147 18982 16816
1462 2216 5511 3504
6847 13706 6973 14070
19359 6429 19361 18491
82 18480 11610 19706
2520 11338 16004 15649
16557 12554 16738 16156
7865 19337 14458 19503
1562 11162 7008 19776
18996 3565 19415 10414
11006 3014 16687 11614
2221 7537 13792 14166
14854 19508 17192 19832
13493 7573 14624 14078
6676 6074 16828 11024
4782 1586 15248 18928
11348 10679 13377 12303
2902 16009 15556 18601
266 19363 5548 19826
18650 638 19305 2261
9619 15545 10703 17161
4941 14945 13861 19988
8571 2259 16116 4101
3477 13558 5119 14445
6507 9408 15133 10032
8544 6230 10621 11780
18536 18309 19247 18567
16715 14098 19767 15073
15219 12264 16273 15911
19804 5476 19906 15496
15749 16022 16014 16120
1619 1208 4749 4638
15151 3989 18691 17949
16447 172 19319 7982
16385 1313 17548 19306
7690 3707 8099 8524
12285 11090 16841 11170
10029 3599 18834 12611
1742 8629 8354 18789
14642 3467 14995 10195
8160 18196 11397 19287
18479 7346 19530 12472
9431 12591 12443 16549
8995 10647 18093 16653
12644 11014 12990 12193
12432 3266 18514 16248
4718 7577 6356 15647
11047 12022 11773 18286
12640 11741 13164 17458
4167 7070 15455 12784
10723 10654 17562 16715
18688 5707 19711 15953
2544 16941 17967 19537
6084 14915 10011 15356
4929 16664 6148 19174
6570 15015 12168 17634
7896 5826 11829 11725
4280 9215 8854 18933
2487 1654 11123 11892
5254 1807 7460 13286
1350 12880 3883 16257
2834 4754 6729 6899
806 4531 16343 6212
7989 5346 16196 7403
3597 12647 5851 14648
14487 6668 16992 9875
13960 6807 19991 8273
10434 12394 15700 14786
3727 6426 3767 8803
10673 11915 13658 12489
9609 10222 15144 12142
17713 1242 19933 12048
13171 876 16095 17039
2354 9125 10684 10432
10853 10857 11529 17402
15384 11350 17576 12946
11307 563 15986 12514
13906 18377 18182 19154
10781 6219 17577 16633
11571 3627 15435 10481
10939 19488 19511 19976
5717 8978 8382 9436
19864 11139 19909 19415
8837 7683 15478 18372
5087 14290 17407 17607
15827 3959 16536 12404
8151 1549 13985 9296
6494 10356 14262 10434
15751 10396 17400 16790
13113 14378 17892 15990
16846 9210 19129 16007
3655 7976 15678 18434
4758 1612 12159 12625
9288 10527 19394 11634
13788 3797 14857 18481
6208 8237 8814 17173
9140 10431 15924 17586
11052 493 14066 14119
11751 16824 11792 17643
6442 15086 12962 15868
9466 1206 17550 18900
3783 9770 11974 12459
10197 3553 19165 18338
1217 15092 1234 16661
1197 14429 18920 18832
14589 14209 17053 17639
8199 11098 13121 17789
4020 4747 19609 14369
7936 7914 15713 19887
16664 2792 17371 12384
9526 14741 12985 19340
1330 7502 18136 12456
2115 16138 9625 17699
14126 10515 15745 16213
15960 11564 19795 19167
1254 14572 13070 15248
14807 716 18330 5282
6547 13688 19331 14263
700 67 5662 2012
17183 18922 18824 19182
4280 10610 19986 11509
15155 1722 18453 17318
13146 11176 19714 11699
693 2741 17706 4611
10016 14966 10022 16254
3651 11752 16514 19766
14450 15355 18362 16459
201 19986 333 19998
14255 10912 18301 13747
1004 15691 13460 17429
13703 7621 17425 12320
19725 2209 19823 18192
16126 4012 18857 18478
1949 8670 15994 19327
10533 6831 18335 13645
14466 3189 15374 10039
7085 16833 19992 16892
3463 15076 6957 18213
12232 19388 15835 19875
13302 10087 16591 17497
1534 5280 17161 13826
1452 967 12578 7519
16137 1657 17327 9303
6899 5217 14748 19818
4569 16061 5692 18591
9786 1059 12383 10055
7095 1809 10987 10022
3877 619 11131 4628
6156 9473 11518 9491
1536 116 3595 1914
9044 3984 11747 19104
8525 12896 18299 13648
8965 13143 18339 15814
12048 9955 12516 19038
15585 6688 19700 18822
1938 5925 8344 14845
12989 15697 14355 18411
17199 3395 18508 17019
15458 6457 19310 18144
5936 8110 6758 18286
16897 7279 19233 11703
16583 13270 18911 14899
11539 16549 17112 16679
19103 17461 19945 18987
15625 12428 19020 12620
2386 14560 10140 16132
16103 12616 16228 18751
1493 822 2039 12002
6434 6336 19674 16056
1364 5010 15668 14642
5058 8096 14880 8558
856 13807 13357 17482
1314 14516 10987 17980
17258 10984 17562 11946
5823 9781 13135 11370
11125 14298 12557 14765
6323 4967 19772 19833
10128 11551 15884 12370
15403 3549 17922 7356
14015 19181 16568 19767
3328 17884 8890 18993
10004 16176 10365 17959
18693 14559 18881 16693
1366 16241 1514 16778
3219 5669 18215 11684
9720 12962 12505 18709
15926 14620 17882 19123
6438 15601 15165 16549
4714 1431 14610 9484
15259 10282 17200 11885
78 6209 19992 15298
8698 10085 13485 12237
17202 8666 17289 18669
2166 1824 5013 17550
14996 6512 16580 19586
2 7774 13174 17943
11348 6869 15947 12144
10861 19123 15521 19806
18192 18836 19413 19473
784 232 11042 13439
7924 1323 18352 10963
3973 1798 18737 15612
8067 15639 10372 17644
12177 7293 17689 10906
17194 3374 18367 4937
17594 12945 18739 19793
8224 6456 12726 9906
9353 12248 11627 19869
7671 12165 15796 16514
14263 11940 18122 13480
14127 1868 19349 12589
9554 16522 15611 16607
3238 19125 4915 19237
7735 4356 10048 12973
15147 8528 18254 17175
9928 9174 17368 14401
5068 9708 11101 17170
19889 11585 19920 12097
311 14267 2091 15480
7538 15863 18333 18169
7666 13073 14576 15581
7282 19198 12638 19529
16957 6900 18085 7773
6195 16021 9892 17458
1235 217 6166 11163
10184 17522 13896 18837
61 15388 2522 17836
17924 15042 18076 19662
1194 2405 16726 13452
5666 18062 10640 19611
6121 18633 16362 19635
15556 19512 19422 19564
6428 8452 8551 16797
11966 1864 15560 9835
18092 12567 19997 16160
13475 1465 16778 18009
7075 6944 15715 17404
744 11878 7623 18111
11688 6793 14653 14936
19983 11870 19984 16673
1207 12212 12513 17338
19013 15968 19334 17297
5760 11848 16835 16056
15436 15005 15637 17286
18399 10332 19616 18372
17007 19231 19373 19911
7922 14837 12826 17052
11598 13593 19257 19807
8101 9791 12989 18309
14612 14604 19185 14703
1101 18456 18591 18746
3642 16018 14369 16278
5353 8348 18626 10596
12982 9713 13683 14781
982 2273 2444 15125
15 3716 15595 9267
9906 19806 15401 19822
16606 1482 16909 10999
11046 1125 18746 4635
16126 15977 16132 16627
9273 4047 13102 7835
2216 8740 3089 19901
19108 2210 19548 3997
13292 433 14717 7396
4181 6041 19269 10928
7505 5086 17847 17021
5513 18188 9367 19154
8843 1014 12928 10066
15966 7405 17307 15136
16372 12 18185 18203
10117 14827 15851 18969
2301 8344 10092 19210
5163 11266 13975 13965
9210 1206 19434 16098
13791 6160 17048 7478
15698 11820 16546 12167
3876 15996 18649 16272
2452 4683 5949 5259
3662 13108 12098 13522
7831 10487 10114 14127
7103 596 12668 16732
15888 1458 16644 3757
6330 1430 17338 3751
5857 15719 8141 16223
19832 13646 19958 16118
18275 15831 18398 18798
8130 3288 16512 7750
3759 9070 9681 17440
12134 6057 12725 16336
11542 10997 18708 14366
13243 11703 14711 18743
2468 4246 9018 6027
4243 9307 5536 18358
4525 16531 6693 19282
6350 14875 6429 17016
3537 12405 9238 16765
19081 7639 19462 10606
10937 19179 14153 19937
17451 2212 19284 11077
680 6995 16868 9530
8682 11126 19646 15931
11062 13806 15095 16665
11901 13451 12571 17009
105 19272 11234 19722
252 14388 12308 14931
9222 11934 15795 12720
6435 8302 8030 9719
11201 12946 19272 15171
5748 14768 13062 19565
19306 6579 19496 16816
2999 5742 10847 18574
15580 12502 16064 19018
10739 12294 18233 13164
8659 3943 8806 5068
13334 3909 17020 17310
10459 16413 19564 18281
18892 10868 19537 11266
9482 6586 9923 6858
1144 15574 19785 17378
6995 2593 18623 2878
9655 16544 18346 17442
13866 18693 16127 18843
11939 13200 14312 17975
6763 13983 13588 16214
12447 6805 14741 12821
7130 6907 18948 8965
18555 18965 19398 19043
7340 4689 10392 17963
17709 13999 18951 14725
19916 1269 19991 19988
5232 2911 6585 16483
8253 3925 16637 17535
13332 18425 19986 19404
6085 11639 11887 19576
19477 14879 19854 17893
2304 9244 17753 9487
138 9997 1325 19065
14046 5537 18313 7969
4438 18920 11268 19348
4232 16878 8808 19418
17611 15891 18151 16103
208 9186 1751 11790
11987 19372 17753 19861
15052 1974 17492 18597
1995 5716 4355 14058
12976 132 14706 16527
11918 18570 14426 18602
15737 2536 18552 4995
14663 2269 17650 13010
1487 18273 2662 19451
19426 6164 19535 13609
3366 5768 13734 11803
18164 17384 19184 17643
11907 10143 18215 11069
3349 11424 16792 19062
18890 16451 19078 19504
18284 9671 18668 17978
19757 14269 19854 19570
1303 1233 16397 2901
1607 13034 19681 16001
7198 18207 11359 19619
14173 12320 17439 16989
19593 7262 19768 16616
3235 17517 5620 17860
19040 18694 19216 19719
14609 7822 18447 8523
4494 10346 5517 16078
2219 17165 14423 19140
15233 14788 18797 19955
10211 18523 13513 19766
19210 6961 19251 18715
13408 13761 14844 19826
10029 12537 12895 14245
110 8404 19497 8589
5724 7205 15066 11460
10308 10355 12840 18553
17960 3047 19617 11759
15455 4303 16114 15292
5126 12335 12612 18412
11253 19172 15855 19270
10844 7191 10914 12196
2155 8072 5978 10075
9361 12412 10990 16848
6004 17561 11029 19086
6224 15847 19592 18620
11788 19872 17912 19886
19695 15980 19958 15983
17760 542 18768 1683
16664 8945 19381 16201
1576 5478 3105 16606
19780 5298 19921 14242
16238 16672 18590 17573
12064 233 17156 4182
3602 4631 9758 17635
16167 8121 16846 13229
10036 19543 16831 19702
9467 14097 13385 19711
8825 8735 17611 9754
17769 4828 19065 8487
3183 8070 3710 16028
